plot_id_Feb_March_2020,plot_location_name_Feb_March_2020,main_crop_on_this_plot_Feb_March_2020,plot_area_acres_Feb_March_2020,plot_tenure_Feb_March_2020,plot_tenure_other_Feb_March_2020,who_in_the_household_makes_decision_Feb_March_2020,how_fertile_is_the_soil_of_this_Feb_March_2020,what_is_surrounding_this_plot_Feb_March_2020,what_is_surrounding_this_plot_other_Feb_March_2020,is_intercropping_on_this_plot_Feb_March_2020,is_push_pull_technology_on_this_plot_Feb_March_2020,is_plot_irrigated_Feb_March_2020,has_this_plot_received_fertilizer_Feb_March_2020,has_this_plot_received_insecticide_Feb_March_2020,has_this_plot_received_herbicide_Feb_March_2020,total_production_harvested_dry_Feb_March_2020,did_crop_suffer_from_FAW_Feb_March_2020,percentage_of_production_lost_due_to_FAW_Feb_March_2020,did_crop_suffer_from_Stem-borer_Feb_March_2020,percentage_of_production_lost_due_to_Stem-borer_Feb_March_2020,did_crop_suffer_from_Striga_Feb_March_2020,percentage_of_production_lost_due_to_Striga_Feb_March_2020,did_crop_suffer_from_tuta_Absoluta_Feb_March_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Feb_March_2020,PARENT_KEY,KEY
1,Mulugoola,Maize,2.0,Owned,,Other_household_member,Good,Farmeland,,Yes,No,No,No,Yes,No,1000.0,Yes,5.0,Yes,1.0,Yes,10.0,,,uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68,uuid:515c0f2c-960e-46bb-96ea-a025cdc12d68/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,2.0,Owned,,Head_,Medium,Bush,,Yes,No,No,No,Yes,No,300.0,Yes,15.0,Yes,0.1,Yes,1.0,,,uuid:740ad3af-fb14-4499-824e-1f612b523698,uuid:740ad3af-fb14-4499-824e-1f612b523698/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Big,Maize,3.0,Owned,,Head_,Medium,Settlement,,Yes,No,No,Yes,Yes,No,600.0,Yes,10.0,Yes,2.0,Yes,15.0,,,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Nyanya,Tomato,0.5,Owned,,Head_,Good,Bush,,No,,No,No,Yes,No,60.0,,,,,,,Yes,3.0,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0,uuid:dbaddb91-4a28-4b66-8994-0e37783ac8e0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Wampewo 1,Maize,2.0,Rented_shared_in,,Head_,Good,Bush,,Yes,No,No,No,Yes,No,1200.0,Yes,0.5,No,,No,,,,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wampewo 2,Tomato,2.0,Rented_shared_in,,Head_,Good,Bush,,No,,No,Yes,Yes,No,450.0,,,,,,,Yes,3.0,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548,uuid:f69a21ba-ff24-42c1-b5bf-eff717580548/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Masaba,Maize,2.0,Rented_shared_in,,Head_,Good,Settlement,,Yes,No,No,No,Yes,No,750.0,Yes,45.0,Yes,5.0,Yes,1.0,,,uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67,uuid:4a52825a-8f2f-4de7-ae5a-eb8229387b67/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,0.5,Owned,,Head_,Low,Settlement,,Yes,No,No,Yes,Yes,No,1200.0,Yes,0.07,Yes,0.03,Yes,0.3,,,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kibiniko 1,Tomato,0.125,Rented_shared_in,,Head_,Low,Farmeland,,No,,No,Yes,Yes,No,50.0,,,,,,,Yes,0.5,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245,uuid:f3910e58-f8dc-44cf-8b28-aa5c58de4245/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Wampewo,Maize,2.5,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,750.0,Yes,1.0,No,,No,,,,uuid:8298f1b2-d5d7-4d31-bf17-c1d175482eae,uuid:8298f1b2-d5d7-4d31-bf17-c1d175482eae/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,1.0,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,No,No,200.0,Yes,70.0,Yes,3.0,No,,,,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Rented tomatoes,Tomato,0.5,Rented_shared_in,,Head_,Medium,Farmeland,,No,,No,No,Yes,No,250.0,,,,,,,Yes,5.0,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524,uuid:8cf2839e-5d9d-42e7-b25b-c4a456563524/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Wambewo,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,500.0,Yes,15.0,Yes,5.0,No,,,,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wambewo,Tomato,0.25,Rented_shared_in,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,Yes,Yes,No,3500.0,,,,,,,Yes,10.0,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Masaba,Tomato,1.0,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,,No,Yes,Yes,No,7000.0,,,,,,,Yes,20.0,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Kisenyi,Maize,0.5,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,No,No,No,Yes,No,200.0,Yes,10.0,Yes,5.0,Yes,3.0,,,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Kiswa,Tomato,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,Yes,Yes,No,1050.0,,,,,,,Yes,10.0,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nagayilila,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,400.0,Yes,30.0,Yes,2.0,No,,,,uuid:60c0af4c-2602-4451-8b61-ba40cd09a1ea,uuid:60c0af4c-2602-4451-8b61-ba40cd09a1ea/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Nasinge,Maize,3.0,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,800.0,Yes,20.0,Yes,5.0,No,,,,uuid:97b5f5e6-a1e3-4ee4-a838-025627007ea2,uuid:97b5f5e6-a1e3-4ee4-a838-025627007ea2/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,KIBIINIKO,Maize,2.0,Owned,,Spouse_and_other_household_member,Medium,Farmeland,,Yes,No,No,No,Yes,No,500.0,Yes,20.0,Yes,5.0,Yes,10.0,,,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,NAKIISA,Maize,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,No,No,No,Yes,No,250.0,Yes,10.0,Yes,3.0,No,,,,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,NAKIISA,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,Yes,Yes,No,800.0,,,,,,,Yes,20.0,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Nansofu,Maize,0.25,Owned,,Spouse_and_other_household_member,Medium,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,30.0,Yes,5.0,No,,,,uuid:598606b0-c282-4773-9278-d54f0bbb740f,uuid:598606b0-c282-4773-9278-d54f0bbb740f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Bukhaloma,Maize,0.25,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,Yes,No,30.0,Yes,20.0,No,,No,,,,uuid:598606b0-c282-4773-9278-d54f0bbb740f,uuid:598606b0-c282-4773-9278-d54f0bbb740f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Bumufuni,Maize,0.5,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,No,No,No,No,Yes,No,200.0,Yes,60.0,No,,No,,,,uuid:fc3ab37c-c61e-4660-8a14-b49056f3173e,uuid:fc3ab37c-c61e-4660-8a14-b49056f3173e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Home,Maize,0.5,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,30.0,No,,No,,,,uuid:fc3ab37c-c61e-4660-8a14-b49056f3173e,uuid:fc3ab37c-c61e-4660-8a14-b49056f3173e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Masweema,Maize,0.125,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,5.0,No,,No,,,,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Forest,Maize,1.0,Rented_shared_in,,Head_,Low,Forest,,Yes,No,No,No,Yes,No,400.0,Yes,5.0,Yes,0.05,Yes,2.0,,,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Swamp,Tomato,0.5,Owned,,Head_,Medium,Bush,,No,,No,No,Yes,No,180.0,,,,,,,Yes,1.0,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Home,Maize,0.25,Owned,,Head_,Low,Bush,,Yes,No,No,Yes,No,No,1000.0,Yes,0.5,Yes,0.01,No,,,,uuid:e217243e-5052-4eb3-b07d-689f233da586,uuid:e217243e-5052-4eb3-b07d-689f233da586/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Forest,Maize,2.0,Owned,,Head_,Low,Forest,,Yes,No,No,Yes,Yes,No,1500.0,Yes,1.0,No,,Yes,0.5,,,uuid:4058abf1-5806-4577-acdb-08c86f1998dc,uuid:4058abf1-5806-4577-acdb-08c86f1998dc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wampewo,Maize,2.0,Rented_shared_in,,Head_,Medium,Bush,,Yes,No,No,Yes,Yes,No,2000.0,Yes,0.2,Yes,0.02,No,,,,uuid:4058abf1-5806-4577-acdb-08c86f1998dc,uuid:4058abf1-5806-4577-acdb-08c86f1998dc/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Siila,Maize,0.5,Rented_shared_in,,Head_,Medium,Bush,,Yes,No,No,No,Yes,No,200.0,Yes,9.0,Yes,0.1,No,,,,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Next to bananas,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,300.0,Yes,5.0,No,,No,,,,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Forest,Maize,1.0,Rented_shared_in,,Head_,Low,Forest,,Yes,No,No,No,Yes,No,100.0,Yes,50.0,No,,No,,,,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Valley,Tomato,0.5,Owned,,Head_,Low,Farmeland,,No,,Yes,No,Yes,No,60.0,,,,,,,No,,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Buwangwiri,Maize,2.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,1000.0,Yes,5.0,Yes,1.0,No,,,,uuid:d3f32d59-60c6-42e9-9009-be69647fe76f,uuid:d3f32d59-60c6-42e9-9009-be69647fe76f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,NAMARARE,Maize,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,No,No,Yes,Yes,No,300.0,Yes,30.0,Yes,2.0,No,,,,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,2,Tomato,0.5,Owned,,Head_,Low,Farmeland,,No,,Yes,Yes,Yes,No,2400.0,,,,,,,Yes,20.0,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,KIBIINIKO,Maize,0.5,Rented_shared_in,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,Yes,Yes,No,350.0,Yes,20.0,Yes,3.0,No,,,,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Butele,Maize,0.125,Owned,,Head_,Medium,Farmeland,,No,No,No,No,No,No,60.0,Yes,5.0,No,,No,,,,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Koona,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,No,No,No,No,No,No,100.0,Yes,20.0,No,,No,,,,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Rukinji,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,120.0,Yes,10.0,No,,No,,,,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Nambaale,Tomato,1.0,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,,No,Yes,Yes,No,300.0,,,,,,,Yes,5.0,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Busebere,Maize,0.125,Owned,,Spouse,Good,Farmeland,,No,No,No,No,No,No,50.0,Yes,60.0,No,,No,,,,uuid:712ff4bc-2557-4d1f-885a-456ba2b8f6e0,uuid:712ff4bc-2557-4d1f-885a-456ba2b8f6e0/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Bumwambu,Maize,1.0,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,50.0,Yes,10.0,No,,,,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,0.5,Owned,,Head_and_other_household_member,Medium,Farmeland,,No,No,No,No,No,No,100.0,Yes,20.0,No,,No,,,,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Muwando,Maize,0.4375,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,5.0,No,,No,,,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Wa wabomba,Maize,0.4375,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,5.0,No,,No,,,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Wa Dominico,Maize,125.0,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,10.0,No,,No,,,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
4,Munsoola,Maize,0.25,Owned,,Other_household_member,Good,Farmeland,,Yes,No,No,No,No,No,80.0,Yes,10.0,No,,No,,,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[4]
5,Songoni,Tomato,0.125,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,,No,No,Yes,No,105.0,,,,,,,No,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[5]
1,Wapondo,Maize,0.5,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,250.0,Yes,10.0,No,,No,,,,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,0.375,Owned,,Other_household_member,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,No,,No,,No,,,,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Luboolo,Maize,0.125,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,No,No,No,No,No,120.0,No,,No,,No,,,,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,RUKAYI,Maize,0.125,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,160.0,Yes,30.0,Yes,5.0,No,,,,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,MASWEMA,Maize,0.125,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,50.0,Yes,10.0,No,,,,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Home,Tomato,0.25,Owned,,Head_,Good,Farmeland,,No,,No,No,Yes,No,90.0,,,,,,,Yes,15.0,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,BUKUUMA,Maize,1.0,Owned,,Head_and_other_household_member,Medium,Farmeland,,Yes,No,No,No,Yes,No,500.0,Yes,10.0,Yes,2.0,Yes,15.0,,,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,LUBANGA,Maize,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,200.0,Yes,10.0,Yes,2.0,No,,,,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Manafa,Maize,1.0,Rented_shared_in,,Head_spouse_and_other_household,Good,Farmeland,,Yes,Yes,No,Yes,Yes,No,250.0,Yes,25.0,No,,No,,,,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Rujinji,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,25.0,No,,No,,,,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Wanyama,Tomato,0.5,Rented_shared_in,,Head_spouse_and_other_household,Good,Farmeland,,No,,No,No,Yes,No,300.0,,,,,,,Yes,15.0,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Buhoba Down,Maize,0.25,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,No,,No,,No,,,,uuid:89f9f59e-07fc-479e-bcb9-705bb705edc4,uuid:89f9f59e-07fc-479e-bcb9-705bb705edc4/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Railway,Maize,0.5,Owned,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,75.0,Yes,3.0,Yes,11.0,,,uuid:81fcf54b-f3e6-40ba-b943-be12213859b1,uuid:81fcf54b-f3e6-40ba-b943-be12213859b1/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Home,Maize,0.5,Owned,,Head_,Low,Farmeland,,Yes,No,No,No,Yes,No,70.0,Yes,50.0,Yes,1.0E-4,No,,,,uuid:17bec21f-2470-422c-9ac0-fc85ac2d5b4e,uuid:17bec21f-2470-422c-9ac0-fc85ac2d5b4e/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
1,Bulambuli,Maize,2.0,Rented_shared_in,,Head_,Good,Farmeland,,No,No,No,No,Yes,No,2700.0,Yes,0.0,Yes,1.0,No,,,,uuid:6b91cff1-95ec-41b1-a07b-dbd0186c1b0a,uuid:6b91cff1-95ec-41b1-a07b-dbd0186c1b0a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Home,Maize,1.0,Owned,,Head_,Low,Farmeland,,Yes,No,No,Yes,Yes,No,50.0,Yes,0.0,No,,No,,,,uuid:6b91cff1-95ec-41b1-a07b-dbd0186c1b0a,uuid:6b91cff1-95ec-41b1-a07b-dbd0186c1b0a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Buhatelema,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,Yes,Yes,No,205.0,Yes,32.0,No,,No,,,,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Home,Maize,0.25,Owned,,Spouse,Good,Farmeland,,Yes,No,No,No,No,No,50.0,Yes,10.0,No,,No,,,,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
1,Nasasa,Maize,0.75,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,33.0,Yes,0.05,Yes,33.0,,,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Maswele,Maize,1.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,33.0,Yes,0.01,Yes,33.0,,,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Andrew,Tomato,0.25,Owned,,Head_,Low,Farmeland,,No,,No,No,Yes,No,160.0,,,,,,,Yes,25.0,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a,uuid:5eaf2b32-8c70-4383-8839-01d7460d065a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
1,Mawusu,Maize,0.75,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,0.0,No,,No,,,,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[1]
2,Buhone,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,Yes,Yes,No,400.0,Yes,11.0,No,,No,,,,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[2]
3,Buhatelema,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,Yes,No,450.0,,,,,,,Yes,0.01,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a/SCLAMP_EA_Questionaire/Long_rain_season/Feb_March_2020[3]
