DIEATRY_DIVERSITY_SCORE-food_category,DIEATRY_DIVERSITY_SCORE-generated_note_name_299,DIEATRY_DIVERSITY_SCORE-generated_note_name_300,DIEATRY_DIVERSITY_SCORE-generated_note_name_301,DIEATRY_DIVERSITY_SCORE-generated_note_name_302,DIEATRY_DIVERSITY_SCORE-generated_note_name_303,DIEATRY_DIVERSITY_SCORE-generated_note_name_304,DIEATRY_DIVERSITY_SCORE-generated_note_name_305,DIEATRY_DIVERSITY_SCORE-generated_note_name_306,DIEATRY_DIVERSITY_SCORE-generated_note_name_307,DIEATRY_DIVERSITY_SCORE-generated_note_name_308,DIEATRY_DIVERSITY_SCORE-generated_note_name_309,DIEATRY_DIVERSITY_SCORE-generated_note_name_310,DIEATRY_DIVERSITY_SCORE-generated_note_name_311,DIEATRY_DIVERSITY_SCORE-generated_note_name_312,DIEATRY_DIVERSITY_SCORE-generated_note_name_313,DIEATRY_DIVERSITY_SCORE-generated_note_name_314,DIEATRY_DIVERSITY_SCORE-generated_note_name_315,DIEATRY_DIVERSITY_SCORE-generated_note_name_316,DIEATRY_DIVERSITY_SCORE-generated_note_name_317,DIEATRY_DIVERSITY_SCORE-generated_note_name_318,DIEATRY_DIVERSITY_SCORE-generated_note_name_319,DIEATRY_DIVERSITY_SCORE-generated_note_name_320,DIEATRY_DIVERSITY_SCORE-child_children_upto_59_months_eat_yeasterday,DIEATRY_DIVERSITY_SCORE-child_children_eat_in_last_7_days,DIEATRY_DIVERSITY_SCORE-mother_of_child_children_eat_yesterday,DIEATRY_DIVERSITY_SCORE-mother_of_child_children_eat_last_7_days,PARENT_KEY,KEY
SWEETS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Add_Food_Category[18]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Add_Food_Category[19]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Add_Food_Category[20]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Add_Food_Category[21]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:82504691-2c43-4223-ad0d-cc1b846d088a,uuid:82504691-2c43-4223-ad0d-cc1b846d088a/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[6]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[7]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[8]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[9]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[10]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[11]
FISH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[12]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[13]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[14]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[15]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[16]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[18]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[19]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[20]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[21]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[13]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[14]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[15]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[17]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[18]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[19]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[20]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[4]
OTHER_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[5]
VITAMIN_A_RICH_FRUITS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[6]
OTHER_FRUITS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[7]
ORGAN_MEAT_IRON_RICH,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[8]
FLESH_MEATS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[9]
EGGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[10]
FISH,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[11]
PULSES_BEANS_PEAS_&_LENTILS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[12]
NUTS_AND_SEEDS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[13]
MILK_AND_MILK,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[14]
OILS_AND_FATS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[15]
RED_PALM_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[16]
SWEETS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[17]
SUGAR_SWEETENED_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[18]
CONDIMENTS_AND_SEASONINGS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[19]
OTHER_BEVERAGES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[20]
SAVOURY_AND_FRIED_SNACKS,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[21]
MEAL_OUTSIDE_HOME,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802,uuid:4a8b43e4-a6eb-4686-af76-790a7601d802/SCLAMP_EA_Questionaire/Add_Food_Category[22]
CEREALS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Add_Food_Category[1]
VITAMIN_A_RICH_VEGETABLES_AND_TUBERS,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Add_Food_Category[2]
WHITE_TUBERS_AND_ROOTS,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,Yes,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Add_Food_Category[3]
DARK_GREEN_LEAFY_VEGETABLES,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Add_Food_Category[4]
