plot_id_Aug_Sept_2020,plot_location_name_Aug_Sept_2020,main_crop_on_this_plot_Aug_Sept_2020,plot_area_acres_Aug_Sept_2020,plot_tenure_Aug_Sept_2020,plot_tenure_other_Aug_Sept_2020,who_in_the_household_makes_decision__Aug_Sept_2020,how_fertile_is_the_soil_of_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_Aug_Sept_2020,what_is_surrounding_this_plot_other_Aug_Sept_2020,is_intercropping_on_this_plot_Aug_Sept_2020,is_push_pull_technology_on_this_plot_Aug_Sept_2020,is_plot_irrigated_Aug_Sept_2020,has_this_plot_received_fertilizer_Aug_Sept_2020,has_this_plot_received_insecticide_Aug_Sept_2020,has_this_plot_received_herbicide_Aug_Sept_2020,total_production_harvested_dry_Aug_Sept_2020,did_crop_suffer_from_FAW_Aug_Sept_2020,percentage_of_production_lost_due_to_FAW_Aug_Sept_2020,did_crop_suffer_from_Stem-borer_Aug_Sept_2020,percentage_of_production_lost_due_to_Stem-borer_Aug_Sept_2020,did_crop_suffer_from_Striga_Aug_Sept_2020,percentage_of_production_lost_due_to_Striga_Aug_Sept_2020,did_crop_suffer_from_tuta_Absoluta_Aug_Sept_2020,percentage_of_production_lost_due_to_tuta_Absoluta_Aug_Sept_2020,PARENT_KEY,KEY
3,Masaba,Tomato,1.0,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,Yes,Yes,No,650.0,,,,,,,Yes,10.0,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1,uuid:9ac34419-35ec-41c5-ae4d-0e62718476c1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Kisenyi,Maize,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,30.0,Yes,2.0,No,,,,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kiswa,Tomato,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,No,Yes,Yes,No,20.0,,,,,,,No,,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9,uuid:0c8926a6-fca4-4c6d-bd04-dc59e246ced9/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nagayilila,Maize,0.5,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,120.0,Yes,5.0,Yes,1.0,No,,,,uuid:60c0af4c-2602-4451-8b61-ba40cd09a1ea,uuid:60c0af4c-2602-4451-8b61-ba40cd09a1ea/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Nasinge,Tomato,0.25,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,Yes,Yes,No,1500.0,,,,,,,Yes,10.0,uuid:97b5f5e6-a1e3-4ee4-a838-025627007ea2,uuid:97b5f5e6-a1e3-4ee4-a838-025627007ea2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,KIBIINIKO,Maize,2.0,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,Yes,No,Yes,Yes,No,200.0,Yes,10.0,Yes,5.0,No,,,,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
4,NZABANYANYA,Tomato,1.0,Owned,,Head_,Medium,Farmeland,,No,,No,No,Yes,No,20.0,,,,,,,No,,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517,uuid:cc0bbf64-c76f-4e03-aa71-ec697b87f517/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Nansofu,Maize,0.125,Owned,,Spouse_and_other_household_member,Medium,Farmeland,,No,Yes,No,No,No,No,15.0,Yes,5.0,No,,No,,,,uuid:598606b0-c282-4773-9278-d54f0bbb740f,uuid:598606b0-c282-4773-9278-d54f0bbb740f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Home,Tomato,0.25,Owned,,Spouse,Medium,Farmeland,,No,,No,No,No,No,10.0,,,,,,,No,,uuid:598606b0-c282-4773-9278-d54f0bbb740f,uuid:598606b0-c282-4773-9278-d54f0bbb740f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Lukooba,Maize,0.25,Owned,,Head_spouse_and_other_household,Low,Farmeland,,No,No,No,No,No,No,30.0,Yes,30.0,No,,No,,,,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Home,Tomato,0.125,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,No,No,No,20.0,,,,,,,No,,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5,uuid:429ffe3c-86a9-4cad-956e-f5a22d1bf3c5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Forest,Maize,0.5,Rented_shared_in,,Head_,Low,Forest,,Yes,No,No,No,Yes,No,190.0,Yes,0.5,No,,No,,,,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f,uuid:a0d37626-a05e-414c-ad78-4c39f5c41d7f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.125,Owned,,Head_,Low,Bush,,Yes,Yes,No,Yes,No,No,200.0,Yes,0.1,No,,No,,,,uuid:e217243e-5052-4eb3-b07d-689f233da586,uuid:e217243e-5052-4eb3-b07d-689f233da586/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Tomatoes,Tomato,0.125,Owned,,Head_,Low,Bush,,No,,Yes,Yes,Yes,No,50.0,,,,,,,No,,uuid:e217243e-5052-4eb3-b07d-689f233da586,uuid:e217243e-5052-4eb3-b07d-689f233da586/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Siila,Maize,0.5,Rented_shared_in,,Head_,Medium,Bush,,Yes,No,No,No,Yes,No,80.0,Yes,1.0,Yes,0.04,No,,,,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Next to bananas,Maize,0.5,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,Yes,No,200.0,Yes,5.0,Yes,0.02,No,,,,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021,uuid:67527d9c-9a68-4eab-9a04-e1dc985c0021/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Forest,Maize,0.5,Rented_shared_in,,Head_,Low,Forest,,Yes,No,No,No,Yes,No,150.0,Yes,20.0,Yes,0.01,No,,,,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Valley,Tomato,0.125,Owned,,Head_,Low,Farmeland,,No,,Yes,No,No,No,40.0,,,,,,,Yes,1.0,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52,uuid:d63f054e-8b3a-4fcd-9ab5-4a4552f4be52/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Wanende,Maize,0.5,Owned,,Spouse_and_other_household_member,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,5.0,No,,No,,,,uuid:d3f32d59-60c6-42e9-9009-be69647fe76f,uuid:d3f32d59-60c6-42e9-9009-be69647fe76f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,1,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,Yes,Yes,No,2720.0,,,,,,,Yes,10.0,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,KIBIINIKO,Tomato,0.25,Rented_shared_in,,Head_,Good,Farmeland,,No,,Yes,Yes,Yes,No,720.0,,,,,,,Yes,5.0,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e,uuid:5ba0aafd-498f-48fd-99e2-57a06701247e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Butele,Maize,0.25,Owned,,Head_and_other_household_member,Medium,Farmeland,,No,No,No,No,No,No,30.0,Yes,10.0,No,,No,,,,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Namutilya,Tomato,0.125,Owned,,Head_and_other_household_member,Medium,Farmeland,,No,,No,No,No,No,15.0,,,,,,,Yes,5.0,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8,uuid:598bc491-bd4d-4b7b-b969-bac4fd1d42d8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Koona,Maize,1.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,Yes,No,150.0,Yes,20.0,No,,No,,,,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Kunambaale,Tomato,1.0,Owned,,Head_spouse_and_other_household,Good,Farmeland,,No,,No,No,Yes,No,525.0,,,,,,,Yes,5.0,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e,uuid:b812dda1-5c79-431f-99c7-8e4a7613e18e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,Home,Maize,0.125,Owned,,Spouse,Good,Farmeland,,No,Yes,No,No,No,No,20.0,No,,No,,No,,,,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Bumabala,Tomato,0.125,Owned,,Spouse_and_other_household_member,Medium,Farmeland,,No,,No,No,No,No,0.0,,,,,,,No,,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e,uuid:ccc160bb-90fe-4468-93e7-9eb4d44bda2e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Wa Dominico,Maize,0.125,Owned,,Spouse,Medium,Farmeland,,No,Yes,No,No,No,No,100.0,Yes,10.0,No,,No,,,,uuid:af0eeb10-578b-44e5-ae64-56af198344d8,uuid:af0eeb10-578b-44e5-ae64-56af198344d8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Home,Maize,0.125,Owned,,Spouse,Good,Farmeland,,No,No,No,No,No,No,30.0,Yes,5.0,No,,No,,,,uuid:49b74130-d328-40cc-88ef-3378391b4c87,uuid:49b74130-d328-40cc-88ef-3378391b4c87/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Luboolo,Maize,0.25,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,Yes,No,No,No,No,50.0,Yes,10.0,No,,No,,,,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Hone,Tomato,0.25,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,No,,No,No,No,No,45.0,,,,,,,No,,uuid:b978d291-c584-4b22-994c-96acf065e3b2,uuid:b978d291-c584-4b22-994c-96acf065e3b2/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
2,LUBANGA,Maize,0.5,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,No,No,150.0,Yes,5.0,No,,No,,,,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Home,Tomato,1.0,Rented_shared_in,,Head_spouse_and_other_household,Medium,Settlement,,No,,No,Yes,Yes,No,300.0,,,,,,,Yes,5.0,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5,uuid:aa7d2c50-c9dc-4f1f-9dd8-c6e88e2cc9a5/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Manafa,Maize,0.5,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,No,Yes,No,100.0,Yes,50.0,No,,No,,,,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Wanyama,Tomato,0.5,Rented_shared_in,,Head_spouse_and_other_household,Good,Farmeland,,No,,Yes,No,Yes,No,150.0,,,,,,,Yes,20.0,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1,uuid:ec1ce14c-c80d-44ad-ad34-2f99d1a851d1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Railway,Maize,0.5,Owned,,Spouse,Low,Farmeland,,Yes,No,No,No,No,No,50.0,No,,No,,Yes,50.0,,,uuid:81fcf54b-f3e6-40ba-b943-be12213859b1,uuid:81fcf54b-f3e6-40ba-b943-be12213859b1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Home,Maize,0.25,Owned,,Spouse,Good,Farmeland,,Yes,No,No,No,No,No,10.0,No,,No,,No,,,,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
0,00,Maize,0.0,other,,Head_,Low,other,,No,No,No,No,No,No,0.0,No,,,,,,,,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f,uuid:2b952b15-db21-4287-94f7-7ebb0cd7855f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Mawusu,Maize,0.25,Owned,,Head_,Good,Farmeland,,No,Yes,No,Yes,No,No,2.0,No,,No,,No,,,,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a,uuid:cf409ba1-8cb2-4b36-b820-913783f8c98a/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Paasa1,Maize,2.5,Owned,,Head_,Medium,Farmeland,,No,Yes,No,No,No,No,500.0,No,,No,,No,,,,uuid:aa0d9581-4676-4d29-a17c-530995702a2c,uuid:aa0d9581-4676-4d29-a17c-530995702a2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Paasa2,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,No,No,800.0,,,,,,,No,,uuid:aa0d9581-4676-4d29-a17c-530995702a2c,uuid:aa0d9581-4676-4d29-a17c-530995702a2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Waaka,Maize,4.0,Rented_shared_in,,Head_,Medium,Farmeland,,No,No,No,No,No,No,1400.0,Yes,0.0,Yes,0.01,No,,,,uuid:aa0d9581-4676-4d29-a17c-530995702a2c,uuid:aa0d9581-4676-4d29-a17c-530995702a2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
4,Benard,Maize,2.0,Rented_shared_in,,Head_,Low,Farmeland,,Yes,No,No,No,No,No,400.0,Yes,0.0,Yes,0.01,No,,,,uuid:aa0d9581-4676-4d29-a17c-530995702a2c,uuid:aa0d9581-4676-4d29-a17c-530995702a2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[4]
1,Kalwere,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,Yes,No,150.0,Yes,28.33,Yes,5.0,No,,,,uuid:c3f0a9a1-70b8-453c-94c9-4b129e81cad3,uuid:c3f0a9a1-70b8-453c-94c9-4b129e81cad3/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.125,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,15.0,Yes,0.0,No,,No,,,,uuid:2b670aae-b0e6-4f0c-adc3-20aef0a2d5d1,uuid:2b670aae-b0e6-4f0c-adc3-20aef0a2d5d1/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home1,Maize,0.25,Owned,,Head_,Medium,Farmeland,,No,Yes,No,No,No,No,50.0,No,,No,,No,,,,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Home2,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,No,No,No,500.0,,,,,,,Yes,0.01,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
3,Namunyu1,Maize,0.25,Owned,,Head_,Medium,Farmeland,,No,Yes,No,No,No,No,40.0,No,,No,,No,,,,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[3]
4,Namunyu2,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,No,No,No,200.0,,,,,,,Yes,0.0,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[4]
5,Bududa1,Maize,0.25,Owned,,Head_,Medium,Farmeland,,No,Yes,No,No,No,No,100.0,Yes,0.01,No,,No,,,,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[5]
6,Bududa2,Tomato,0.25,Owned,,Head_,Good,Farmeland,,No,,No,No,No,No,500.0,,,,,,,Yes,0.0,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d,uuid:6882eee5-40c9-4540-860e-bdb484b2ba9d/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[6]
3,Luyeshe,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,No,No,No,No,90.0,,,,,,,Yes,40.0,uuid:8727aacb-70dc-49a0-a467-480a60c07678,uuid:8727aacb-70dc-49a0-a467-480a60c07678/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Tomato,0.25,Owned,,Head_,Low,Farmeland,,No,,No,Yes,Yes,No,300.0,,,,,,,No,,uuid:bc613a4f-b477-47ea-98b7-51e1e6b4422c,uuid:bc613a4f-b477-47ea-98b7-51e1e6b4422c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
5,Nangwe1,Maize,0.5,Owned,,Spouse,Low,Farmeland,,No,No,No,No,No,No,5.0,No,,No,,No,,,,uuid:d64c2b96-bfb8-410e-95d1-c50a820bc67e,uuid:d64c2b96-bfb8-410e-95d1-c50a820bc67e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
6,Nangwe2,Tomato,0.25,Owned,,Spouse,Low,Farmeland,,No,,No,No,No,No,30.0,,,,,,,Yes,25.0,uuid:d64c2b96-bfb8-410e-95d1-c50a820bc67e,uuid:d64c2b96-bfb8-410e-95d1-c50a820bc67e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Charles,Tomato,0.125,Owned,,Spouse,Medium,Farmeland,,No,,No,No,Yes,No,20.0,,,,,,,Yes,33.0,uuid:72f7b252-ff9a-461e-bf2d-c07cd669adf0,uuid:72f7b252-ff9a-461e-bf2d-c07cd669adf0/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Walanga hill,Maize,0.5,Owned,,Head_and_spouse_jointly,Good,Forest,,Yes,Yes,Yes,No,No,No,100.0,Yes,40.0,Yes,20.0,No,,,,uuid:fb24a20d-12ba-46df-b329-f1164876fea8,uuid:fb24a20d-12ba-46df-b329-f1164876fea8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Namirumba,Tomato,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,No,No,No,10.0,,,,,,,Yes,15.0,uuid:fb24a20d-12ba-46df-b329-f1164876fea8,uuid:fb24a20d-12ba-46df-b329-f1164876fea8/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Bungwanyi,Maize,3.0,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,No,No,No,1200.0,Yes,11.1,Yes,11.11,Yes,5.56,,,uuid:c0d1cec6-0b11-48a0-96a3-af1e3e6fa999,uuid:c0d1cec6-0b11-48a0-96a3-af1e3e6fa999/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Tomato,0.25,Owned,,Spouse,Good,Farmeland,,No,,Yes,No,No,No,180.0,,,,,,,Yes,40.0,uuid:d0520b03-6669-47e5-bfad-8d6ca11b00ef,uuid:d0520b03-6669-47e5-bfad-8d6ca11b00ef/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Bukhone,Tomato,0.25,Owned,,Head_,Medium,Farmeland,,No,,Yes,No,Yes,No,600.0,,,,,,,Yes,7.14,uuid:8238cb1a-dc5c-4eba-a66c-37fe7daf6375,uuid:8238cb1a-dc5c-4eba-a66c-37fe7daf6375/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
3,Bunghokho,Tomato,1.0,Owned,,Head_,Good,Farmeland,,Yes,,Yes,No,Yes,No,3600.0,,,,,,,Yes,11.11,uuid:e226cb30-f92f-4c04-909e-98ad7a382f0a,uuid:e226cb30-f92f-4c04-909e-98ad7a382f0a/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Namirumba,Maize,0.5,Owned,,Head_,Medium,Farmeland,,Yes,Yes,Yes,No,No,No,200.0,Yes,37.5,Yes,7.5,No,,,,uuid:22c4b622-938e-42f3-8fe9-a214a8e0182e,uuid:22c4b622-938e-42f3-8fe9-a214a8e0182e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Walanga,Tomato,0.5,Owned,,Head_,Medium,Farmeland,,Yes,,Yes,No,No,No,100.0,,,,,,,Yes,35.0,uuid:22c4b622-938e-42f3-8fe9-a214a8e0182e,uuid:22c4b622-938e-42f3-8fe9-a214a8e0182e/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Makika trading centre,Maize,1.0,Owned,,Spouse,Medium,Farmeland,,Yes,Yes,No,No,No,No,300.0,Yes,8.0,Yes,6.0,No,,,,uuid:287285d8-a9e5-4863-bc66-3ac55fc9c006,uuid:287285d8-a9e5-4863-bc66-3ac55fc9c006/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.25,Owned,,Head_,Good,Bush,,No,Yes,No,No,No,No,50.0,Yes,7.14,No,,No,,,,uuid:b17ca88b-3d49-4c3b-af0c-b004675debea,uuid:b17ca88b-3d49-4c3b-af0c-b004675debea/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Mubikajjo,Tomato,0.25,Owned,,Spouse,Low,Farmeland,,No,,Yes,No,Yes,No,50.0,,,,,,,Yes,25.0,uuid:0418f7af-7471-4814-94df-b86dc57aaa57,uuid:0418f7af-7471-4814-94df-b86dc57aaa57/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Home,Maize,0.25,Owned,,Spouse,Medium,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,16.67,Yes,16.67,No,,,,uuid:0418f7af-7471-4814-94df-b86dc57aaa57,uuid:0418f7af-7471-4814-94df-b86dc57aaa57/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Walanga,Maize,0.25,Owned,,Head_,Medium,Forest,,Yes,Yes,No,No,No,No,70.0,Yes,20.0,Yes,6.67,No,,,,uuid:e1e9b848-4ed4-440b-8a64-98a747ee143f,uuid:e1e9b848-4ed4-440b-8a64-98a747ee143f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Walanga,Tomato,0.25,Owned,,Head_,Good,Forest,,No,,No,No,No,No,60.0,,,,,,,Yes,42.86,uuid:e1e9b848-4ed4-440b-8a64-98a747ee143f,uuid:e1e9b848-4ed4-440b-8a64-98a747ee143f/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Bush,Maize,0.5,Owned,,Spouse,Medium,Bush,,Yes,No,No,No,No,No,120.0,Yes,29.17,No,,No,,,,uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404,uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Bush,Tomato,0.25,Owned,,Spouse,Medium,Bush,,No,,No,No,No,No,90.0,,,,,,,Yes,26.67,uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404,uuid:54592387-8f0a-4a59-8c9f-9e5839dd8404/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Kisenyi,Maize,0.5,Owned,,Head_and_spouse_jointly,Low,Farmeland,,Yes,No,No,No,No,No,100.0,Yes,25.0,Yes,12.5,Yes,12.5,,,uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c,uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Kisenyi,Tomato,0.5,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,,Yes,Yes,Yes,No,150.0,,,,,,,Yes,25.0,uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c,uuid:805cf1b9-4e28-4e62-8fae-6888c0ab8f2c/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
1,Maize 1,Maize,1.0,Owned,,Head_,Good,Settlement,,Yes,No,No,No,Yes,No,300.0,Yes,50.0,Yes,5.0,No,,,,uuid:f682731b-3d6b-4491-b8fe-b14d0971e11a,uuid:f682731b-3d6b-4491-b8fe-b14d0971e11a/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
1,Home,Maize,0.25,Owned,,Head_,Medium,Settlement,,Yes,No,No,No,No,No,15.0,Yes,2.1,Yes,1.9,No,,,,uuid:a7944a93-8b27-4870-9370-e4e4d1dec72b,uuid:a7944a93-8b27-4870-9370-e4e4d1dec72b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[1]
2,Pastor's home,Maize,0.25,Rented_shared_in,,Head_,Low,Bush,,Yes,No,No,No,No,No,15.0,Yes,2.0,Yes,3.0,No,,,,uuid:a7944a93-8b27-4870-9370-e4e4d1dec72b,uuid:a7944a93-8b27-4870-9370-e4e4d1dec72b/SCLAMP_EA_Questionaire/Short_rain_season/Aug_Sept_2020[2]
